CATEGORY_Game,CATEGORY_Non Game,FREE,AD_SUPPORTED,INSTALLS_GROUP,PRICEBAND,SIZEBAND,IN_APP_PURCHASES,DAYS_SINCE_UPDATE_RANGE,REVIEW_COUNT,RATING_COUNT
1.0,0.0,1,1,1,0,4,1,2,3064.0,51327
0.0,1.0,1,1,0,0,1,1,2,12.0,317
1.0,0.0,1,1,1,0,3,1,2,426.0,13332
0.0,1.0,1,0,0,0,4,1,1,396.0,6479
0.0,1.0,0,0,0,1,2,0,3,3.0,24
0.0,1.0,1,0,0,0,2,1,1,3.0,125
1.0,0.0,1,1,1,0,4,1,2,1121.0,123558
0.0,1.0,1,0,0,0,1,1,3,61.0,302
1.0,0.0,1,1,0,0,2,1,1,50.0,761
0.0,1.0,1,0,0,0,2,1,1,15.0,79
0.0,1.0,1,1,1,0,1,0,4,338.0,8000
1.0,0.0,1,0,1,0,4,1,0,1958.0,59307
1.0,0.0,1,1,1,0,2,0,3,81.0,2564
1.0,0.0,1,1,0,0,4,1,1,188.0,2279
0.0,1.0,0,0,0,1,2,0,3,5.0,26
0.0,1.0,1,1,0,0,2,1,4,4.0,105
0.0,1.0,1,1,0,0,1,0,3,9.0,188
1.0,0.0,1,1,0,0,2,0,2,6.0,149
0.0,1.0,1,1,0,0,1,0,5,45.0,1856
1.0,0.0,1,0,1,0,2,1,1,1847.0,49619
1.0,0.0,1,1,1,0,2,1,2,115.0,12244
0.0,1.0,1,1,0,0,0,0,5,5.0,136
1.0,0.0,1,1,0,0,2,1,4,13.0,116
0.0,1.0,1,1,0,0,2,1,1,5.0,45
0.0,1.0,1,0,0,0,1,1,2,179.0,1735
1.0,0.0,1,1,0,0,3,1,3,77.0,662
0.0,1.0,0,0,0,1,2,0,2,4.0,10
1.0,0.0,1,1,0,0,3,0,0,79.0,953
0.0,1.0,1,1,1,0,2,1,2,18.0,2531
0.0,1.0,1,0,0,0,2,1,0,85.0,114
1.0,0.0,1,1,0,0,3,1,2,260.0,5516
0.0,1.0,1,0,1,0,1,0,0,111.0,6965
0.0,1.0,1,1,0,0,1,0,3,15.0,231
0.0,1.0,0,0,0,3,1,0,5,23.0,51
0.0,1.0,1,0,0,0,0,0,4,29.0,139
0.0,1.0,1,0,0,0,1,0,5,93.0,186
1.0,0.0,1,1,0,0,4,1,2,390.0,6154
1.0,0.0,1,0,0,0,3,1,4,156.0,2273
0.0,1.0,1,1,1,0,1,0,4,372.0,53802
0.0,1.0,0,0,0,1,2,0,2,2.0,19
0.0,1.0,1,0,0,0,2,0,2,152.0,231
0.0,1.0,1,0,0,0,1,1,4,17.0,58
0.0,1.0,1,0,0,0,2,1,1,20.0,2158
0.0,1.0,1,0,1,0,3,0,0,899.0,38202
1.0,0.0,1,1,1,0,2,1,1,163.0,11949
0.0,1.0,1,0,0,0,4,1,2,174.0,1622
1.0,0.0,1,1,0,0,4,1,2,1110.0,12969
1.0,0.0,1,1,0,0,4,1,1,38.0,232
1.0,0.0,0,0,0,2,2,0,2,14.0,216
1.0,0.0,1,1,1,0,3,1,2,4802.0,115620
1.0,0.0,1,1,0,0,2,1,0,110.0,4372
0.0,1.0,1,1,0,0,0,0,4,2.0,351
0.0,1.0,1,1,0,0,1,0,3,6.0,684
0.0,1.0,1,1,1,0,2,1,2,125.0,6293
1.0,0.0,1,1,1,0,4,1,1,429.0,7052
1.0,0.0,1,1,1,0,4,1,2,3736.0,263618
0.0,1.0,1,0,0,0,2,0,3,75.0,110
1.0,0.0,1,1,0,0,4,1,0,1022.0,7601
0.0,1.0,1,1,0,0,1,0,3,23.0,237
1.0,0.0,1,1,1,0,4,1,0,2919.0,134131
0.0,1.0,1,1,0,0,0,0,1,3.0,122
1.0,0.0,1,1,1,0,3,0,4,629.0,26623
0.0,1.0,1,1,0,0,1,0,2,3.0,70
0.0,1.0,1,1,1,0,0,1,1,50.0,8285
1.0,0.0,1,1,0,0,3,0,2,6.0,730
0.0,1.0,1,1,0,0,0,0,5,193.0,1043
1.0,0.0,1,1,0,0,4,0,2,405.0,2992
1.0,0.0,1,1,0,0,4,1,1,4.0,18
1.0,0.0,1,0,1,0,4,1,3,13762.0,890634
1.0,0.0,1,1,0,0,4,1,0,231.0,7435
1.0,0.0,1,1,1,0,4,1,2,5479.0,55263
0.0,1.0,1,0,0,0,4,1,0,11.0,507
1.0,0.0,1,1,0,0,2,0,1,125.0,1403
1.0,0.0,1,1,0,0,2,1,4,727.0,4019
1.0,0.0,1,1,0,0,2,0,0,1.0,8
0.0,1.0,1,0,0,0,2,0,3,17.0,51
0.0,1.0,1,0,0,0,2,1,4,24.0,43
0.0,1.0,1,1,0,0,0,0,4,1.0,100
1.0,0.0,1,1,0,0,3,1,3,38.0,1679
1.0,0.0,1,1,1,0,2,0,0,29.0,7702
0.0,1.0,1,0,0,0,2,0,3,4.0,31
1.0,0.0,1,1,1,0,4,0,2,347.0,25222
0.0,1.0,1,0,0,0,1,1,3,1550.0,2047
1.0,0.0,1,1,1,0,4,1,4,2483.0,149879
0.0,1.0,1,1,0,0,4,1,5,37.0,325
0.0,1.0,1,1,0,0,1,0,3,22.0,2283
1.0,0.0,1,1,1,0,4,0,3,523.0,13198
1.0,0.0,1,1,1,0,4,0,4,1116.0,19634
0.0,1.0,1,1,0,0,1,1,2,142.0,3848
1.0,0.0,1,1,1,0,3,1,2,1219.0,39050
1.0,0.0,1,1,1,0,4,0,0,468.0,6625
1.0,0.0,1,1,0,0,2,1,0,715.0,13342
1.0,0.0,0,0,0,4,4,0,4,64.0,520
0.0,1.0,0,0,0,1,2,0,3,4.0,15
1.0,0.0,1,1,0,0,4,1,2,838.0,6386
1.0,0.0,1,1,0,0,4,1,1,16.0,1809
0.0,1.0,0,0,0,1,1,1,3,8.0,44
1.0,0.0,1,1,1,0,2,0,1,865.0,7733
0.0,1.0,1,1,0,0,2,1,1,2.0,396
0.0,1.0,0,0,0,1,0,0,5,16.0,107
1.0,0.0,1,0,1,0,4,1,1,331.0,27539
1.0,0.0,1,1,0,0,4,1,0,672.0,3937
0.0,1.0,1,1,1,0,2,1,2,693.0,34481
1.0,0.0,1,1,1,0,4,1,2,1295.0,110929
1.0,0.0,1,1,0,0,4,1,1,128.0,4129
0.0,1.0,1,1,0,0,1,0,2,12.0,1941
1.0,0.0,1,1,0,0,3,1,0,443.0,3122
0.0,1.0,1,0,0,0,0,0,3,23.0,480
1.0,0.0,1,1,0,0,4,1,2,927.0,13296
1.0,0.0,1,0,0,0,4,1,2,81.0,2318
1.0,0.0,1,1,1,0,4,1,0,371.0,10606
0.0,1.0,1,1,0,0,1,1,3,104.0,3538
0.0,1.0,1,0,0,0,4,1,4,4.0,325
1.0,0.0,1,1,1,0,4,1,2,307.0,46636
1.0,0.0,1,1,1,0,4,1,0,596.0,26438
0.0,1.0,0,0,0,1,2,0,2,3.0,23
1.0,0.0,1,1,0,0,2,0,2,1010.0,3447
0.0,1.0,1,1,0,0,1,0,2,18.0,43
1.0,0.0,1,1,1,0,3,1,0,90.0,31899
0.0,1.0,1,1,0,0,1,0,3,10.0,922
0.0,1.0,1,0,0,0,4,1,0,48.0,1880
1.0,0.0,1,1,0,0,4,1,4,4199.0,25461
0.0,1.0,1,1,0,0,2,1,0,29.0,815
0.0,1.0,1,1,1,0,2,0,4,52.0,34443
0.0,1.0,1,1,0,0,2,1,3,11.0,179
1.0,0.0,1,1,0,0,2,1,3,168.0,654
1.0,0.0,1,1,1,0,4,1,1,615.0,29910
0.0,1.0,1,1,0,0,1,0,5,4.0,227
0.0,1.0,1,1,0,0,1,0,2,70.0,560
1.0,0.0,1,1,1,0,4,0,2,1195.0,25822
1.0,0.0,1,1,0,0,2,1,2,46.0,116
0.0,1.0,1,1,1,0,1,0,5,42.0,4513
0.0,1.0,1,1,0,0,0,1,1,228.0,1091
1.0,0.0,1,1,0,0,2,1,4,133.0,549
1.0,0.0,1,0,1,0,3,1,2,2474.0,21705
1.0,0.0,1,1,1,0,2,1,2,1269.0,45460
1.0,0.0,1,1,0,0,2,1,2,157.0,4007
1.0,0.0,1,1,0,0,1,0,3,9.0,51
1.0,0.0,1,0,0,0,4,1,3,166.0,659
0.0,1.0,1,0,0,0,1,1,4,22.0,170
0.0,1.0,1,0,0,0,0,1,1,93.0,357
1.0,0.0,1,1,0,0,4,0,0,108.0,2398
0.0,1.0,1,0,1,0,2,1,0,1566.0,81609
1.0,0.0,1,1,0,0,4,1,1,522.0,4820
0.0,1.0,1,1,0,0,3,1,4,2.0,141
0.0,1.0,1,1,0,0,1,1,3,1353.0,9053
0.0,1.0,0,0,0,3,1,0,2,4.0,15
0.0,1.0,1,1,0,0,0,0,5,119.0,5261
0.0,1.0,1,1,0,0,1,1,2,24.0,107
0.0,1.0,1,1,1,0,0,0,4,90.0,5314
1.0,0.0,1,1,0,0,1,1,3,179.0,697
0.0,1.0,1,0,0,0,2,1,5,9.0,161
0.0,1.0,0,0,0,1,4,0,2,8.0,48
1.0,0.0,1,1,1,0,3,1,1,1141.0,36614
1.0,0.0,1,1,0,0,4,1,2,51.0,221
1.0,0.0,1,1,0,0,3,1,1,429.0,1635
1.0,0.0,1,1,1,0,2,1,3,1047.0,11776
0.0,1.0,0,0,0,1,1,0,5,3.0,21
0.0,1.0,1,1,0,0,1,0,2,33.0,90
0.0,1.0,1,1,0,0,0,1,3,4.0,347
0.0,1.0,1,0,1,0,2,1,1,259.0,8294
0.0,1.0,1,1,0,0,0,1,2,2.0,571
1.0,0.0,1,1,1,0,4,1,5,462.0,5471
1.0,0.0,1,1,0,0,1,1,2,4.0,258
1.0,0.0,1,1,0,0,3,0,2,5.0,24
1.0,0.0,0,0,0,3,4,1,2,210.0,3353
0.0,1.0,1,1,0,0,1,0,2,64.0,951
0.0,1.0,1,1,0,0,2,0,1,3.0,22
0.0,1.0,1,1,0,0,2,0,3,10.0,33
1.0,0.0,1,1,1,0,2,0,0,978.0,19618
1.0,0.0,1,0,1,0,3,1,0,2087.0,16581
0.0,1.0,1,1,0,0,2,1,5,9.0,15
1.0,0.0,1,0,0,0,4,1,3,967.0,6376
1.0,0.0,1,0,0,0,4,1,0,192.0,1240
0.0,1.0,1,1,0,0,2,0,3,28.0,111
1.0,0.0,1,1,0,0,2,0,4,1232.0,4500
0.0,1.0,1,1,1,0,2,1,0,845.0,63042
1.0,0.0,1,0,0,0,4,1,2,1412.0,14805
1.0,0.0,0,0,0,2,2,0,3,12.0,67
0.0,1.0,1,0,1,0,0,0,0,11.0,26041
0.0,1.0,1,0,0,0,2,1,1,14.0,957
0.0,1.0,1,1,0,0,0,0,1,5.0,70
0.0,1.0,1,1,0,0,2,0,4,14.0,99
0.0,1.0,1,1,0,0,1,1,3,8.0,131
1.0,0.0,1,1,1,0,2,1,4,334.0,5464
0.0,1.0,1,1,0,0,1,1,1,13.0,148
0.0,1.0,1,0,0,0,1,0,2,8.0,56
1.0,0.0,1,1,0,0,2,0,0,296.0,5382
0.0,1.0,1,0,0,0,1,1,2,2.0,18
0.0,1.0,1,1,0,0,0,0,3,461.0,6058
1.0,0.0,1,1,0,0,3,1,0,19.0,420
0.0,1.0,1,0,0,0,4,0,4,187.0,928
1.0,0.0,1,0,1,0,4,0,1,1439.0,27370
1.0,0.0,0,0,0,3,4,1,3,203.0,3572
1.0,0.0,1,1,0,0,4,1,1,524.0,2664
0.0,1.0,1,0,0,0,1,1,4,135.0,568
1.0,0.0,1,1,0,0,4,1,2,137.0,1616
0.0,1.0,0,0,0,1,2,1,1,3.0,112
1.0,0.0,1,1,0,0,4,0,0,70.0,810
0.0,1.0,0,0,0,1,2,0,4,3.0,16
0.0,1.0,1,1,0,0,1,0,2,24.0,37
0.0,1.0,1,1,0,0,2,1,2,28.0,689
0.0,1.0,1,0,0,0,3,0,3,12.0,23
0.0,1.0,1,1,1,0,0,1,5,86.0,3946
1.0,0.0,1,1,1,0,4,0,2,462.0,63580
0.0,1.0,1,0,0,0,4,0,3,103.0,692
0.0,1.0,0,0,0,3,0,0,2,4.0,11
0.0,1.0,1,1,0,0,2,0,3,110.0,1222
1.0,0.0,1,1,0,0,2,0,2,1478.0,10224
0.0,1.0,1,1,1,0,1,1,2,224.0,45102
0.0,1.0,1,0,0,0,4,0,4,36.0,166
1.0,0.0,1,1,0,0,2,0,1,5.0,129
1.0,0.0,1,1,1,0,2,1,1,718.0,7879
0.0,1.0,1,1,0,0,2,1,4,47.0,265
0.0,1.0,1,1,1,0,1,1,3,401.0,23880
0.0,1.0,1,1,1,0,4,1,2,1006.0,41852
0.0,1.0,0,0,0,1,2,0,2,11.0,64
0.0,1.0,1,1,0,0,2,1,2,9.0,85
1.0,0.0,1,1,1,0,4,0,2,587.0,18377
1.0,0.0,1,1,0,0,4,1,0,26.0,50
0.0,1.0,1,0,0,0,1,1,3,7.0,25
0.0,1.0,1,1,0,0,2,0,4,0.0,266
0.0,1.0,1,1,0,0,1,1,2,3.0,187
0.0,1.0,1,0,0,0,1,0,0,19.0,78
1.0,0.0,0,0,0,4,4,0,4,47.0,738
0.0,1.0,1,0,0,0,2,0,4,14.0,60
0.0,1.0,1,0,0,0,2,1,4,20.0,498
0.0,1.0,1,0,0,0,2,1,3,11.0,421
1.0,0.0,1,1,1,0,4,0,2,163.0,18767
1.0,0.0,1,1,0,0,4,1,3,204.0,3373
1.0,0.0,1,1,1,0,4,1,3,34.0,670
1.0,0.0,1,1,1,0,3,0,2,53.0,1277
1.0,0.0,1,0,1,0,2,1,4,197.0,5068
1.0,0.0,1,0,0,0,4,1,4,21.0,240
0.0,1.0,1,1,0,0,1,0,3,12.0,589
1.0,0.0,1,1,0,0,2,1,0,79.0,249
0.0,1.0,0,0,0,1,2,0,3,4.0,8
0.0,1.0,1,1,1,0,2,1,3,653.0,65891
0.0,1.0,1,0,0,0,2,0,2,15.0,72
0.0,1.0,1,1,0,0,3,1,0,22.0,120
0.0,1.0,1,0,0,0,1,0,4,2.0,15
0.0,1.0,1,1,0,0,0,1,4,11.0,52
0.0,1.0,1,1,1,0,2,1,1,775.0,90380
1.0,0.0,1,0,0,0,0,0,3,10.0,25
1.0,0.0,1,0,1,0,2,1,0,1836.0,25196
0.0,1.0,1,1,0,0,0,1,1,15.0,164
1.0,0.0,1,1,0,0,2,0,2,413.0,1420
1.0,0.0,0,0,0,1,3,0,4,2.0,19
1.0,0.0,1,1,0,0,4,0,3,12.0,179
1.0,0.0,1,1,0,0,2,1,2,22.0,1127
1.0,0.0,1,1,1,0,4,1,3,145.0,9726
0.0,1.0,0,0,0,1,0,0,3,4.0,15
0.0,1.0,1,0,0,0,2,0,1,52.0,259
1.0,0.0,0,0,0,3,4,0,0,5.0,7
1.0,0.0,1,0,1,0,4,1,2,627.0,27223
0.0,1.0,1,1,0,0,3,0,3,2.0,141
1.0,0.0,1,1,0,0,2,0,3,30.0,646
0.0,1.0,1,1,0,0,2,0,2,5.0,42
1.0,0.0,1,1,0,0,4,1,0,2094.0,14253
0.0,1.0,1,1,0,0,1,0,2,119.0,278
0.0,1.0,0,0,0,2,2,0,2,91.0,297
1.0,0.0,1,1,1,0,3,1,4,304.0,18292
1.0,0.0,1,1,0,0,2,1,0,841.0,4542
0.0,1.0,1,1,1,0,1,1,4,220.0,4709
1.0,0.0,1,1,1,0,4,1,2,916.0,14497
1.0,0.0,1,1,0,0,2,0,1,48.0,176
1.0,0.0,1,1,0,0,4,1,0,220.0,2276
1.0,0.0,1,1,1,0,3,1,4,6380.0,169935
0.0,1.0,1,0,0,0,2,1,1,22.0,112
0.0,1.0,0,0,0,1,0,0,5,1.0,25
1.0,0.0,0,0,0,1,4,0,3,11.0,185
1.0,0.0,1,1,0,0,3,1,2,292.0,1979
0.0,1.0,1,1,0,0,2,1,2,242.0,16511
1.0,0.0,1,1,1,0,4,1,2,10027.0,1025377
0.0,1.0,1,0,0,0,1,0,1,10.0,16
1.0,0.0,1,0,0,0,3,1,0,136.0,349
1.0,0.0,0,0,0,1,4,0,1,182.0,3258
1.0,0.0,1,1,1,0,3,1,1,221.0,17867
1.0,0.0,1,1,1,0,2,1,2,3690.0,1009541
0.0,1.0,1,0,0,0,2,1,1,1359.0,2248
1.0,0.0,1,1,0,0,2,1,4,6.0,383
1.0,0.0,1,1,1,0,2,0,4,200.0,31260
0.0,1.0,1,0,0,0,2,0,0,17.0,99
0.0,1.0,1,0,0,0,0,0,5,8741.0,52002
1.0,0.0,1,1,1,0,2,1,4,6.0,1622
1.0,0.0,1,1,0,0,4,1,0,34.0,2844
1.0,0.0,1,1,0,0,4,1,2,53.0,948
1.0,0.0,1,1,1,0,2,0,1,26.0,1615
1.0,0.0,1,1,0,0,4,1,1,60.0,193
0.0,1.0,1,1,0,0,2,1,0,101.0,393
1.0,0.0,1,1,1,0,4,1,0,2443.0,16793
0.0,1.0,1,0,0,0,2,0,5,1102.0,4190
0.0,1.0,1,1,0,0,1,0,2,145.0,1580
1.0,0.0,1,1,1,0,2,1,1,3540.0,60074
1.0,0.0,1,1,0,0,4,1,0,261.0,8406
0.0,1.0,0,0,0,1,2,0,3,24.0,86
1.0,0.0,1,1,1,0,2,1,5,138.0,16127
0.0,1.0,1,0,0,0,2,1,2,12.0,38
1.0,0.0,1,1,1,0,4,1,3,311.0,25521
1.0,0.0,1,1,0,0,2,1,0,2485.0,13444
0.0,1.0,1,0,1,0,2,1,3,43.0,6988
0.0,1.0,0,0,0,1,2,0,0,6.0,45
1.0,0.0,1,1,0,0,3,0,2,1094.0,5424
0.0,1.0,1,1,1,0,1,1,1,3147.0,13546
0.0,1.0,1,1,1,0,1,1,2,619.0,65331
1.0,0.0,1,1,0,0,4,1,2,11.0,80
1.0,0.0,1,1,0,0,2,0,1,1.0,65
1.0,0.0,1,1,1,0,2,0,1,1553.0,45017
1.0,0.0,1,0,0,0,4,0,2,21.0,5350
1.0,0.0,1,1,1,0,4,1,3,491.0,28322
1.0,0.0,1,1,1,0,4,1,0,2605.0,9182
0.0,1.0,0,0,0,1,2,0,2,2.0,19
1.0,0.0,1,1,0,0,4,1,3,52.0,797
0.0,1.0,0,0,0,2,0,0,1,18.0,7
1.0,0.0,1,1,0,0,4,0,2,15.0,200
1.0,0.0,1,1,0,0,3,1,0,24.0,36
0.0,1.0,1,1,0,0,2,0,2,3.0,17
1.0,0.0,1,1,0,0,3,1,2,19.0,68
0.0,1.0,1,1,0,0,1,1,3,8.0,131
0.0,1.0,1,0,0,0,1,1,3,0.0,56
0.0,1.0,1,0,0,0,2,1,2,6.0,44
1.0,0.0,1,1,0,0,2,1,0,106.0,69
0.0,1.0,1,1,0,0,1,0,1,3.0,122
0.0,1.0,0,0,0,1,2,0,1,3.0,20
1.0,0.0,1,1,0,0,4,1,3,52.0,797
0.0,1.0,1,1,0,0,2,1,3,14.0,82
0.0,1.0,1,0,0,0,4,1,0,22.0,12
0.0,1.0,1,0,0,0,4,0,3,6.0,37
1.0,0.0,1,1,0,0,3,0,4,8.0,558
0.0,1.0,0,0,0,1,1,0,5,1.0,5
0.0,1.0,1,1,0,0,1,1,0,4.0,27
1.0,0.0,0,0,0,1,2,0,3,15.0,10
1.0,0.0,1,1,0,0,4,1,1,55.0,193
1.0,0.0,1,1,0,0,4,1,1,55.0,337
1.0,0.0,1,0,0,0,2,1,3,7.0,21
0.0,1.0,1,1,0,0,1,1,2,2.0,187
1.0,0.0,1,1,0,0,3,1,2,51.0,221
0.0,1.0,1,0,0,0,2,1,2,6.0,44
0.0,1.0,1,1,0,0,1,0,2,70.0,560
1.0,0.0,1,0,0,0,4,1,0,8.0,1240
1.0,0.0,1,1,0,0,2,1,2,4.0,131
0.0,1.0,1,0,0,0,0,1,2,12.0,10
1.0,0.0,1,1,0,0,2,0,2,6.0,95
1.0,0.0,1,1,0,0,2,1,0,8.0,94
1.0,0.0,1,0,0,0,4,1,2,109.0,1179
0.0,1.0,1,0,0,0,2,0,3,17.0,51
0.0,1.0,1,0,0,0,2,0,1,52.0,259
0.0,1.0,0,0,0,1,1,0,4,8.0,14
0.0,1.0,1,0,0,0,1,1,3,16.0,480
1.0,0.0,1,1,0,0,2,1,2,28.0,240
1.0,0.0,1,1,0,0,2,0,2,6.0,95
0.0,1.0,1,1,0,0,1,0,3,15.0,83
0.0,1.0,1,0,0,0,2,0,0,3.0,15
0.0,1.0,1,0,0,0,2,1,4,15.0,43
0.0,1.0,1,0,0,0,2,0,3,17.0,51
0.0,1.0,1,1,0,0,1,0,4,118.0,752
0.0,1.0,1,1,0,0,2,0,3,0.0,18
0.0,1.0,1,1,0,0,2,1,3,2.0,32
0.0,1.0,0,0,0,1,1,0,2,4.0,15
1.0,0.0,1,1,0,0,2,0,2,1.0,35
1.0,0.0,1,1,0,0,4,1,0,69.0,251
0.0,1.0,1,1,0,0,1,0,3,0.0,130
1.0,0.0,1,1,0,0,2,1,3,24.0,116
1.0,0.0,1,0,0,0,2,0,1,2.0,5
0.0,1.0,1,1,0,0,1,0,4,1.0,5
1.0,0.0,1,1,0,0,4,1,1,55.0,193
0.0,1.0,1,1,0,0,0,0,5,15.0,455
1.0,0.0,1,1,0,0,3,1,3,6.0,126
0.0,1.0,1,0,0,0,2,0,0,15.0,33
0.0,1.0,1,1,0,0,1,0,0,84.0,354
1.0,0.0,1,1,0,0,3,1,0,34.0,50
0.0,1.0,1,0,0,0,4,1,0,22.0,12
0.0,1.0,1,0,0,0,2,0,3,76.0,231
1.0,0.0,1,1,0,0,3,0,1,6.0,57
1.0,0.0,1,1,0,0,2,0,1,5.0,7
1.0,0.0,0,0,0,3,4,0,3,11.0,55
0.0,1.0,1,0,0,0,2,0,2,3.0,15
0.0,1.0,0,0,0,1,2,0,1,15.0,47
0.0,1.0,1,1,0,0,2,0,3,5.0,17
0.0,1.0,1,0,0,0,2,1,4,15.0,43
0.0,1.0,1,1,0,0,2,1,3,1.0,84
0.0,1.0,1,1,0,0,3,0,3,2.0,17
0.0,1.0,0,0,0,1,2,0,3,3.0,24
1.0,0.0,0,0,0,3,4,0,0,3.0,7
1.0,0.0,1,1,0,0,3,1,0,0.0,1208
0.0,1.0,1,1,0,0,1,0,4,4.0,44
1.0,0.0,1,1,0,0,3,1,0,69.0,251
1.0,0.0,1,1,0,0,4,1,0,45.0,443
1.0,0.0,0,0,0,1,2,0,3,5.0,9
0.0,1.0,1,1,0,0,1,0,2,73.0,278
0.0,1.0,1,0,0,0,1,1,4,5.0,10
0.0,1.0,1,0,0,0,2,1,2,16.0,44
1.0,0.0,1,0,0,0,2,0,0,5.0,5
1.0,0.0,1,1,0,0,3,1,0,34.0,50
0.0,1.0,0,0,0,1,2,0,3,10.0,17
0.0,1.0,1,0,0,0,2,1,3,67.0,23
1.0,0.0,1,1,0,0,2,0,0,6.0,95
1.0,0.0,1,1,0,0,2,0,1,6.0,36
0.0,1.0,1,0,0,0,2,1,2,14.0,11
1.0,0.0,1,0,0,0,2,1,3,4.0,19
0.0,1.0,1,1,0,0,2,0,3,0.0,18
0.0,1.0,0,0,0,1,1,0,3,27.0,39
1.0,0.0,1,1,0,0,2,0,3,15.0,61
1.0,0.0,1,1,0,0,4,0,2,6.0,57
1.0,0.0,1,1,0,0,4,0,1,16.0,248
0.0,1.0,1,0,0,0,1,1,4,5.0,10
0.0,1.0,1,0,0,0,2,0,3,17.0,51
0.0,1.0,1,0,0,0,1,1,3,38.0,70
0.0,1.0,0,0,0,1,0,0,4,4.0,7
1.0,0.0,1,1,0,0,2,1,0,78.0,131
0.0,1.0,0,0,0,1,2,0,3,5.0,21
1.0,0.0,0,0,0,1,2,0,5,4.0,8
1.0,0.0,1,0,1,0,4,1,0,1504.0,27236
1.0,0.0,1,0,1,0,3,1,1,328.0,16581
1.0,0.0,1,1,1,0,4,1,2,284.0,3825
1.0,0.0,1,1,1,0,2,0,0,15.0,883
1.0,0.0,1,1,1,0,3,0,2,52.0,1469
1.0,0.0,1,1,1,0,3,1,3,463.0,9039
1.0,0.0,1,1,1,0,3,1,4,880.0,4266
0.0,1.0,1,1,1,0,1,0,4,90.0,3545
1.0,0.0,1,1,1,0,4,1,1,465.0,21473
0.0,1.0,1,0,1,0,0,0,3,43.0,3355
1.0,0.0,1,1,1,0,3,0,3,23.0,1024
1.0,0.0,1,0,1,0,3,1,2,145.0,2783
1.0,0.0,1,0,1,0,3,1,1,328.0,16581
1.0,0.0,1,1,1,0,3,0,2,70.0,2510
1.0,0.0,1,1,1,0,2,0,3,126.0,4229
0.0,1.0,1,1,1,0,1,0,4,90.0,3545
1.0,0.0,1,1,1,0,2,1,0,612.0,7676
1.0,0.0,1,1,1,0,2,1,0,82.0,1437
1.0,0.0,1,1,1,0,3,1,0,451.0,6174
0.0,1.0,1,1,1,0,1,0,1,539.0,26740
1.0,0.0,1,1,1,0,2,0,1,15.0,226
0.0,1.0,1,1,1,0,2,0,0,13.0,1884
0.0,1.0,1,0,1,0,2,0,2,364.0,4657
0.0,1.0,1,1,1,0,1,0,2,211.0,26740
0.0,1.0,1,0,1,0,4,1,1,647.0,18704
1.0,0.0,1,1,1,0,3,1,3,307.0,2117
0.0,1.0,1,0,1,0,4,0,2,43.0,2028
1.0,0.0,1,1,1,0,2,1,2,71.0,1382
1.0,0.0,1,1,1,0,3,0,3,70.0,2510
1.0,0.0,1,1,1,0,2,1,2,51.0,2974
1.0,0.0,1,0,1,0,4,1,2,145.0,1621
1.0,0.0,1,1,1,0,2,0,3,126.0,4229
0.0,1.0,1,0,1,0,4,1,0,647.0,18704
0.0,1.0,1,1,1,0,2,1,3,44.0,3385
0.0,1.0,1,0,1,0,0,0,3,43.0,3355
1.0,0.0,1,1,1,0,3,0,2,63.0,1024
1.0,0.0,1,1,1,0,2,1,3,173.0,3555
1.0,0.0,1,1,1,0,4,1,2,70.0,5188
0.0,1.0,1,1,1,0,1,0,2,211.0,26740
1.0,0.0,1,1,1,0,4,1,2,302.0,7971
1.0,0.0,1,1,1,0,3,1,3,463.0,9039
0.0,1.0,1,1,1,0,1,1,3,399.0,2929
0.0,1.0,1,0,1,0,2,0,3,43.0,4351
0.0,1.0,1,1,1,0,2,1,3,49.0,4709
1.0,0.0,1,1,1,0,4,1,0,371.0,6902
1.0,0.0,1,1,1,0,2,0,3,15.0,883
1.0,0.0,1,1,1,0,2,1,0,612.0,7676
1.0,0.0,1,1,1,0,4,1,2,302.0,7971
1.0,0.0,1,1,1,0,2,1,0,380.0,2566
1.0,0.0,1,1,1,0,4,1,3,705.0,60077
1.0,0.0,1,1,1,0,4,1,2,540.0,5815
1.0,0.0,1,1,1,0,3,0,0,86.0,1835
1.0,0.0,1,1,1,0,2,0,2,15.0,883
1.0,0.0,1,0,1,0,4,1,0,627.0,16581
1.0,0.0,1,1,1,0,4,1,3,705.0,30813
1.0,0.0,1,1,1,0,2,1,4,92.0,2918
1.0,0.0,1,1,1,0,2,1,3,176.0,2918
1.0,0.0,1,1,1,0,3,0,3,364.0,11526
1.0,0.0,1,1,1,0,2,0,1,324.0,7602
0.0,1.0,1,1,1,0,2,1,2,498.0,9246
0.0,1.0,1,1,1,0,1,0,3,91.0,1974
1.0,0.0,1,1,1,0,4,1,2,284.0,3825
1.0,0.0,1,1,1,0,2,1,0,82.0,1437
1.0,0.0,1,1,1,0,2,0,1,6.0,226
1.0,0.0,1,1,1,0,4,1,4,340.0,14408
1.0,0.0,1,1,1,0,4,0,0,194.0,18963
1.0,0.0,1,0,1,0,3,1,0,978.0,27236
1.0,0.0,1,1,1,0,4,1,0,280.0,9182
0.0,1.0,1,1,1,0,2,0,1,240.0,1206
0.0,1.0,1,0,1,0,2,1,1,56.0,8294
1.0,0.0,1,1,1,0,3,1,3,211.0,15121
0.0,1.0,1,1,1,0,1,1,1,177.0,1462
1.0,0.0,1,1,1,0,4,0,2,163.0,16932
